State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mysore,Mysore (Bandipalya),Cabbage,Other,FAQ,2001-12-28,450,500.0,480,154
Karnataka,Mysore,Mysore (Bandipalya),Capsicum,Other,FAQ,2001-12-28,800,900.0,850,164
Karnataka,Mysore,Mysore (Bandipalya),Carrot,Other,FAQ,2001-12-28,700,800.0,750,153
Karnataka,Mysore,Mysore (Bandipalya),Cauliflower,Local,FAQ,2001-12-28,600,750.0,720,34
Karnataka,Mysore,Mysore (Bandipalya),Cluster beans,Other,FAQ,2001-12-28,600,750.0,720,80
Karnataka,Mysore,Mysore (Bandipalya),Cucumbar (Kheera),Other,FAQ,2001-12-28,300,350.0,330,159
Karnataka,Mysore,Mysore (Bandipalya),Dry Chillies,Local,FAQ,2001-12-28,2200,4890.0,3690,132
Karnataka,Mysore,Mysore (Bandipalya),Green Chilli,Other,FAQ,2001-12-28,700,800.0,780,87
Karnataka,Mysore,Mysore (Bandipalya),Kulthi (Horse Gram),Horse gram (Whole),FAQ,2001-12-28,831,882.0,850,114
Karnataka,Mysore,Mysore (Bandipalya),Onion,Small - I,FAQ,2001-12-28,600,750.0,720,23
Karnataka,Mysore,Mysore (Bandipalya),Onion,Local,FAQ,2001-12-28,300,500.0,400,23
Karnataka,Mysore,Mysore (Bandipalya),Paddy (Dhan)(Common),Paddy Jyoti,FAQ,2001-12-28,505,522.0,515,2
Karnataka,Mysore,Mysore (Bandipalya),Raddish,Other,FAQ,2001-12-28,250,350.0,320,161
Karnataka,Mysore,Mysore (Bandipalya),Rice,Dappa,FAQ,2001-12-28,750,950.0,900,3
Karnataka,Mysore,Mysore (Bandipalya),Rice,Fine,FAQ,2001-12-28,1450,1850.0,1500,3
Karnataka,Mysore,Mysore (Bandipalya),Rice,Medium,FAQ,2001-12-28,1200,1350.0,1300,3
Karnataka,Mysore,Mysore (Bandipalya),Sweet Pumpkin,Other,FAQ,2001-12-28,300,350.0,330,173
Karnataka,Mysore,Mysore (Bandipalya),Tomato,Local,FAQ,2001-12-28,350,550.0,520,78
Karnataka,Haveri,Byadagi,Cotton,Krishna,FAQ,2001-12-31,1689,1809.0,1709,15
Karnataka,Haveri,Byadagi,Dry Chillies,Dabbi,FAQ,2001-12-31,2489,8282.0,4369,132
Karnataka,Haveri,Byadagi,Dry Chillies,Kaddi,FAQ,2001-12-31,1209,6609.0,3369,132
